profile_id,building_id,owner_type,num_properties_owned,annual_rental_income_eur,existing_mortgage_eur,credit_rating,max_loan_capacity_eur,cash_reserves_eur,age_of_owner,avg_tenant_income_eur,avg_rent_eur_m2,rent_control_applies,max_rent_increase_pct,tenant_hardship_risk,vacancy_rate_pct,risk_tolerance
FIN-04190,BLD-04190,Housing cooperative,1,0.0,334500.95,Good,212617.89,160784.91,0,39471.0,7.2,FALSE,0.0,Low,1.2,High
FIN-04191,BLD-04191,Housing cooperative,1,0.0,341642.18,Excellent,788232.55,74016.63,0,51310.0,8.13,FALSE,0.0,Low,0.2,High
FIN-04192,BLD-04192,Housing cooperative,1,0.0,331194.4,Excellent,358449.66,65706.75,0,44572.0,8.48,FALSE,0.0,Low,1.9,High
FIN-04193,BLD-04193,Housing cooperative,1,0.0,313597.83,Excellent,61117.52,36393.45,0,44732.0,8.88,FALSE,0.0,Low,0.7,High
FIN-04194,BLD-04194,Condominium,1,0.0,35250.62,Excellent,598523.17,157838.28,0,55458.0,16.7,TRUE,8.0,Medium,0.0,Medium
FIN-04195,BLD-04195,Municipal,79,167289.6,0.0,Excellent,454930.33,153607.17,0,36128.0,9.55,TRUE,8.0,High,2.5,Medium
FIN-04196,BLD-04196,Housing cooperative,1,0.0,86901.28,Very Good,246574.46,81318.31,0,45298.0,8.39,FALSE,0.0,Medium,0.0,Low
FIN-04197,BLD-04197,Individual,2,503309.68,90493.08,Excellent,722831.05,92397.16,51,37837.0,14.4,TRUE,8.0,Medium,9.1,Medium
FIN-04198,BLD-04198,Individual,5,199749.61,524222.52,Good,577388.99,14446.27,55,38970.0,11.15,TRUE,8.0,High,7.1,Medium
FIN-04199,BLD-04199,Individual,5,242767.0,347381.99,Good,485185.37,80909.27,47,49761.0,14.39,TRUE,8.0,Medium,1.8,Low
FIN-04200,BLD-04200,Housing cooperative,1,0.0,283590.25,Very Good,53528.33,137766.74,0,49207.0,7.08,FALSE,0.0,Medium,2.7,Low
FIN-04201,BLD-04201,Municipal,11,58905.6,0.0,Excellent,606122.94,143815.16,0,43567.0,9.65,TRUE,8.0,High,1.5,Low
FIN-04202,BLD-04202,Condominium,1,0.0,8024.08,Excellent,663501.15,18012.85,0,60851.0,15.18,TRUE,8.0,Medium,0.0,Medium
FIN-04203,BLD-04203,Individual,3,180588.27,132596.56,Excellent,302042.82,98338.5,52,34537.0,12.41,TRUE,8.0,Medium,1.7,Medium
FIN-04204,BLD-04204,Municipal,77,347452.8,0.0,Excellent,799877.29,63807.41,0,35329.0,8.26,TRUE,8.0,High,2.2,Low
FIN-04205,BLD-04205,Individual,5,239830.19,65126.08,Very Good,107131.29,89207.9,56,60922.0,12.7,FALSE,0.0,Low,0.9,Low
FIN-04206,BLD-04206,Municipal,59,13728.0,0.0,Excellent,553098.38,130561.77,0,31591.0,8.5,TRUE,8.0,High,2.4,Medium
FIN-04207,BLD-04207,Municipal,64,308409.6,0.0,Excellent,182672.13,72117.08,0,34014.0,9.75,TRUE,8.0,High,2.6,Medium
FIN-04208,BLD-04208,Condominium,1,0.0,148905.79,Excellent,702811.17,9219.03,0,71744.0,13.22,TRUE,8.0,Medium,0.0,High
FIN-04209,BLD-04209,Municipal,50,394665.6,0.0,Excellent,295542.26,14274.96,0,29631.0,9.31,TRUE,8.0,Medium,4.1,Low
FIN-04210,BLD-04210,Municipal,74,304924.8,0.0,Excellent,252586.25,47659.75,0,40044.0,9.51,TRUE,8.0,High,1.2,Low
FIN-04211,BLD-04211,Corporate landlord,15,439131.76,1130250.05,Excellent,646094.14,188828.59,0,72037.0,19.14,TRUE,8.0,Low,0.9,Low
FIN-04212,BLD-04212,Municipal,17,281923.2,0.0,Excellent,206647.99,57577.87,0,36184.0,9.37,TRUE,8.0,High,4.6,High
FIN-04213,BLD-04213,Corporate landlord,32,391817.52,570477.36,Excellent,206364.04,123624.39,0,68420.0,20.01,TRUE,8.0,Low,2.5,Low
FIN-04214,BLD-04214,Corporate landlord,8,272041.01,1213986.82,Excellent,303665.73,65030.03,0,49229.0,16.49,TRUE,8.0,Low,1.2,Medium
FIN-04215,BLD-04215,Condominium,1,0.0,8854.55,Good,441912.38,122157.39,0,47983.0,19.0,TRUE,8.0,Low,0.0,High
FIN-04216,BLD-04216,Municipal,72,180998.4,0.0,Excellent,546111.39,75547.26,0,37141.0,9.85,TRUE,8.0,High,2.8,Low
FIN-04217,BLD-04217,Corporate landlord,46,497959.95,324116.12,Good,626884.23,98041.56,0,41175.0,17.48,TRUE,8.0,Low,4.1,High
FIN-04218,BLD-04218,Municipal,55,550809.6,0.0,Excellent,175736.73,199646.58,0,37573.0,7.82,TRUE,8.0,High,2.6,Medium
FIN-04219,BLD-04219,Municipal,79,302496.0,0.0,Excellent,553360.31,104426.67,0,36294.0,7.15,TRUE,8.0,High,4.6,Low
FIN-04220,BLD-04220,Condominium,1,0.0,81636.85,Excellent,615732.32,83130.65,0,47890.0,14.36,TRUE,8.0,Low,0.0,Low
FIN-04221,BLD-04221,Individual,4,370331.47,383204.89,Very Good,91440.37,190325.61,50,56913.0,11.46,TRUE,8.0,Medium,0.2,Low
FIN-04222,BLD-04222,Municipal,66,101481.6,0.0,Excellent,752257.69,161650.43,0,38387.0,7.32,TRUE,8.0,High,1.3,High
FIN-04223,BLD-04223,Municipal,64,18038.4,0.0,Excellent,250977.88,104196.77,0,31832.0,7.78,TRUE,8.0,Medium,4.5,Low
FIN-04224,BLD-04224,Individual,5,458749.57,282108.84,Excellent,611270.39,78593.05,43,47440.0,9.4,FALSE,0.0,Medium,2.2,Low
FIN-04225,BLD-04225,Condominium,1,0.0,65439.24,Very Good,117912.59,166366.82,0,84059.0,15.44,TRUE,8.0,Low,0.0,Medium
FIN-04226,BLD-04226,Municipal,79,158150.4,0.0,Excellent,423540.14,133085.85,0,39460.0,7.38,TRUE,8.0,High,3.0,Low
FIN-04227,BLD-04227,Municipal,23,401894.4,0.0,Excellent,430776.31,38286.27,0,34503.0,8.44,TRUE,8.0,Medium,3.3,High
FIN-04228,BLD-04228,Condominium,1,0.0,135897.07,Good,259528.68,103873.04,0,70229.0,12.94,TRUE,8.0,Low,0.0,High
FIN-04229,BLD-04229,Municipal,20,40003.2,0.0,Excellent,194855.25,49557.3,0,44560.0,9.84,TRUE,8.0,High,3.2,High
FIN-04230,BLD-04230,Municipal,13,21907.2,0.0,Excellent,682156.35,170540.92,0,36429.0,8.99,TRUE,8.0,High,1.1,Low
FIN-04231,BLD-04231,Corporate landlord,34,257170.84,274125.78,Excellent,176147.47,172744.46,0,74491.0,15.45,TRUE,8.0,Low,2.7,Low
FIN-04232,BLD-04232,Municipal,10,26284.8,0.0,Excellent,558019.04,41848.1,0,38361.0,7.35,TRUE,8.0,Medium,3.3,Medium
FIN-04233,BLD-04233,Housing cooperative,1,0.0,266509.51,Very Good,263846.75,165957.18,0,53156.0,8.95,FALSE,0.0,Medium,2.7,High
FIN-04234,BLD-04234,Individual,2,68227.19,224113.44,Good,227126.94,166513.93,65,62215.0,9.89,TRUE,8.0,Medium,8.7,Low
FIN-04235,BLD-04235,Corporate landlord,46,172604.13,1036861.73,Excellent,308402.15,63744.44,0,53836.0,20.3,TRUE,8.0,Medium,5.3,Low
FIN-04236,BLD-04236,Condominium,1,0.0,112832.23,Good,161117.56,167521.78,0,49478.0,15.48,TRUE,8.0,Medium,0.0,High
FIN-04237,BLD-04237,Municipal,44,241305.6,0.0,Excellent,126648.33,92628.88,0,39139.0,7.17,TRUE,8.0,High,2.9,Low
FIN-04238,BLD-04238,Individual,4,132246.08,386934.6,Good,577312.66,81356.82,76,39411.0,16.99,TRUE,8.0,Medium,0.2,Low
FIN-04239,BLD-04239,Condominium,1,0.0,127860.41,Excellent,97455.22,95484.91,0,81739.0,17.89,TRUE,8.0,Low,0.0,High
FIN-04240,BLD-04240,Corporate landlord,15,1319227.83,324038.93,Good,625855.48,177912.63,0,67371.0,20.91,TRUE,8.0,Low,5.8,Low
FIN-04241,BLD-04241,Corporate landlord,8,211512.67,611783.02,Very Good,689941.14,57397.25,0,54609.0,20.04,TRUE,8.0,Low,0.6,Medium
FIN-04242,BLD-04242,Housing cooperative,1,0.0,139145.66,Excellent,330786.23,170963.09,0,42826.0,9.06,FALSE,0.0,Low,0.6,Medium
FIN-04243,BLD-04243,Corporate landlord,50,44260.48,449961.44,Good,207143.63,172773.16,0,42085.0,15.31,FALSE,0.0,Low,0.9,Medium
FIN-04244,BLD-04244,Condominium,1,0.0,69350.86,Very Good,93091.83,94563.15,0,48588.0,13.69,TRUE,8.0,Low,0.0,High
FIN-04245,BLD-04245,Housing cooperative,1,0.0,267616.65,Excellent,432792.17,188665.95,0,45970.0,9.53,FALSE,0.0,Medium,1.6,Low
FIN-04246,BLD-04246,Housing cooperative,1,0.0,57197.98,Very Good,172003.37,38726.64,0,36223.0,9.67,FALSE,0.0,Low,1.9,High
FIN-04247,BLD-04247,Individual,2,23613.54,228695.8,Good,346312.29,147426.86,39,42729.0,16.5,TRUE,8.0,Medium,5.5,Medium
FIN-04248,BLD-04248,Municipal,55,119798.4,0.0,Excellent,686551.25,116798.58,0,29757.0,7.71,TRUE,8.0,High,1.1,Medium
FIN-04249,BLD-04249,Corporate landlord,43,332254.54,928913.99,Good,628631.7,139125.83,0,74848.0,16.47,TRUE,8.0,Medium,2.9,High
FIN-04250,BLD-04250,Condominium,1,0.0,139696.67,Excellent,571941.39,85347.83,0,77300.0,17.6,TRUE,8.0,Medium,0.0,High
FIN-04251,BLD-04251,Condominium,1,0.0,2944.87,Very Good,438970.48,173224.74,0,47944.0,12.27,TRUE,8.0,Medium,0.0,High
FIN-04252,BLD-04252,Individual,2,77249.62,538910.56,Very Good,103805.0,148612.63,43,52467.0,12.62,FALSE,0.0,High,7.6,Medium
FIN-04253,BLD-04253,Housing cooperative,1,0.0,56226.72,Excellent,377901.85,25970.76,0,30809.0,7.55,FALSE,0.0,Medium,0.8,Medium
FIN-04254,BLD-04254,Individual,5,272251.83,370936.84,Good,339644.19,84406.53,49,45164.0,10.89,TRUE,8.0,Medium,7.6,Medium
FIN-04255,BLD-04255,Corporate landlord,25,221221.09,324545.4,Good,130802.05,177867.49,0,58700.0,13.23,TRUE,8.0,Low,4.4,Medium
FIN-04256,BLD-04256,Individual,5,176370.79,482641.48,Good,612147.41,52301.36,72,57533.0,10.75,TRUE,8.0,Medium,4.5,Medium
FIN-04257,BLD-04257,Corporate landlord,14,132289.63,650675.48,Excellent,99558.91,21595.54,0,45096.0,14.11,TRUE,8.0,Low,0.5,Low
FIN-04258,BLD-04258,Housing cooperative,1,0.0,186250.67,Good,256709.79,64397.44,0,54480.0,9.98,FALSE,0.0,Medium,0.5,Low
FIN-04259,BLD-04259,Condominium,1,0.0,146563.19,Good,420575.6,25484.59,0,53452.0,13.21,TRUE,8.0,Medium,0.0,Low
FIN-04260,BLD-04260,Condominium,1,0.0,143427.65,Very Good,406298.69,171750.57,0,84539.0,16.44,TRUE,8.0,Low,0.0,Medium
FIN-04261,BLD-04261,Individual,3,161445.66,395282.67,Very Good,720973.29,185485.37,50,37658.0,9.93,TRUE,8.0,Medium,6.6,High
FIN-04262,BLD-04262,Individual,3,478182.23,292630.69,Fair,560717.14,113156.2,40,50671.0,13.33,TRUE,8.0,Medium,9.2,Low
FIN-04263,BLD-04263,Condominium,1,0.0,50061.31,Very Good,756465.92,163230.94,0,54598.0,19.63,TRUE,8.0,Low,0.0,Low
FIN-04264,BLD-04264,Municipal,15,316368.0,0.0,Excellent,404417.49,75074.16,0,42474.0,7.6,TRUE,8.0,High,4.7,High
FIN-04265,BLD-04265,Municipal,21,162038.4,0.0,Excellent,789309.39,12286.44,0,31248.0,7.94,TRUE,8.0,High,2.0,High
FIN-04266,BLD-04266,Condominium,1,0.0,56127.46,Good,640801.29,106265.65,0,45995.0,14.31,TRUE,8.0,Low,0.0,Medium
FIN-04267,BLD-04267,Municipal,46,152064.0,0.0,Excellent,737997.08,53343.02,0,44093.0,7.25,TRUE,8.0,High,3.2,High
FIN-04268,BLD-04268,Municipal,20,407164.8,0.0,Excellent,230294.31,64653.57,0,29780.0,8.45,TRUE,8.0,High,4.1,High
FIN-04269,BLD-04269,Condominium,1,0.0,12508.0,Excellent,195469.63,169730.82,0,77296.0,19.54,TRUE,8.0,Low,0.0,Medium
FIN-04270,BLD-04270,Housing cooperative,1,0.0,185092.41,Good,172315.11,132710.67,0,42482.0,8.7,FALSE,0.0,Medium,0.9,Medium
FIN-04271,BLD-04271,Municipal,44,119404.8,0.0,Excellent,777433.75,59747.7,0,41003.0,9.73,TRUE,8.0,High,2.8,Medium
FIN-04272,BLD-04272,Municipal,55,145372.8,0.0,Excellent,70919.94,123241.34,0,42117.0,7.42,TRUE,8.0,High,3.8,Low
FIN-04273,BLD-04273,Municipal,79,136435.2,0.0,Excellent,247606.35,106566.11,0,44238.0,7.69,TRUE,8.0,High,2.6,High
FIN-04274,BLD-04274,Individual,5,212835.27,383677.72,Very Good,767209.07,102456.87,39,32791.0,9.58,TRUE,8.0,Medium,7.7,Low
FIN-04275,BLD-04275,Municipal,38,386832.0,0.0,Excellent,438443.67,52013.06,0,31401.0,8.65,TRUE,8.0,High,4.2,Medium
FIN-04276,BLD-04276,Corporate landlord,11,184276.0,476498.85,Good,59950.44,160222.96,0,50821.0,15.44,TRUE,8.0,Low,5.4,High
FIN-04277,BLD-04277,Corporate landlord,9,598895.62,626077.87,Excellent,293563.22,31129.73,0,61741.0,20.58,TRUE,8.0,Medium,2.6,Low
FIN-04278,BLD-04278,Corporate landlord,50,639743.41,685491.66,Very Good,266808.25,144502.04,0,51926.0,18.63,FALSE,0.0,Medium,2.2,High
FIN-04279,BLD-04279,Individual,5,466399.68,540186.44,Good,603643.11,76922.78,41,59325.0,15.75,FALSE,0.0,High,2.1,Medium
FIN-04280,BLD-04280,Corporate landlord,24,391803.55,259744.74,Excellent,480766.73,44673.92,0,51426.0,16.99,TRUE,8.0,Low,1.8,High
FIN-04281,BLD-04281,Condominium,1,0.0,110284.77,Excellent,292359.42,8258.97,0,47896.0,19.59,TRUE,8.0,Medium,0.0,Low
FIN-04282,BLD-04282,Corporate landlord,32,389722.49,717192.21,Excellent,620724.08,91917.55,0,44508.0,20.21,FALSE,0.0,Medium,0.6,Low
FIN-04283,BLD-04283,Corporate landlord,29,554453.02,1259045.74,Very Good,486443.21,103653.86,0,49618.0,14.85,TRUE,8.0,Low,4.7,Medium
FIN-04284,BLD-04284,Individual,1,233735.66,516823.51,Good,798221.84,155695.26,63,43948.0,9.69,FALSE,0.0,High,8.1,High
FIN-04285,BLD-04285,Housing cooperative,1,0.0,163576.79,Very Good,237526.1,147198.26,0,43890.0,8.26,FALSE,0.0,Medium,1.9,Low
FIN-04286,BLD-04286,Corporate landlord,30,101147.31,351192.4,Very Good,325977.69,117937.04,0,60874.0,18.31,TRUE,8.0,Medium,3.5,Low
FIN-04287,BLD-04287,Corporate landlord,35,387638.6,479484.49,Excellent,217614.83,122495.31,0,40345.0,15.71,FALSE,0.0,Medium,0.4,Medium
FIN-04288,BLD-04288,Condominium,1,0.0,122875.4,Very Good,743294.09,72708.15,0,46915.0,16.02,TRUE,8.0,Medium,0.0,Medium
FIN-04289,BLD-04289,Condominium,1,0.0,55226.87,Excellent,711765.69,88901.88,0,66020.0,16.59,TRUE,8.0,Low,0.0,High
FIN-04290,BLD-04290,Housing cooperative,1,0.0,204281.6,Very Good,318585.2,145738.89,0,46363.0,10.96,FALSE,0.0,Medium,1.1,High
FIN-04291,BLD-04291,Municipal,30,177264.0,0.0,Excellent,711798.8,138054.69,0,31077.0,9.34,TRUE,8.0,Medium,3.0,High
FIN-04292,BLD-04292,Corporate landlord,32,839084.49,296941.24,Good,319812.19,185667.33,0,52639.0,16.5,FALSE,0.0,Medium,1.4,Medium
FIN-04293,BLD-04293,Housing cooperative,1,0.0,350093.66,Good,259422.1,190552.76,0,40993.0,8.77,FALSE,0.0,Medium,0.2,High
FIN-04294,BLD-04294,Municipal,34,277296.0,0.0,Excellent,762568.04,89665.89,0,29929.0,8.96,TRUE,8.0,High,4.4,High
FIN-04295,BLD-04295,Municipal,11,58617.6,0.0,Excellent,740490.37,52986.17,0,32269.0,9.52,TRUE,8.0,High,3.6,Medium
FIN-04296,BLD-04296,Corporate landlord,22,339190.8,660191.27,Very Good,687174.82,129433.77,0,50634.0,14.7,TRUE,8.0,Low,3.0,Low
FIN-04297,BLD-04297,Condominium,1,0.0,27082.25,Very Good,660755.15,127418.25,0,79707.0,16.23,TRUE,8.0,Low,0.0,High
FIN-04298,BLD-04298,Condominium,1,0.0,82732.04,Good,427326.26,197176.17,0,78335.0,13.35,TRUE,8.0,Low,0.0,High
FIN-04299,BLD-04299,Corporate landlord,50,348455.44,1213172.4,Excellent,665670.25,143708.52,0,50463.0,20.94,TRUE,8.0,Medium,3.5,High
FIN-04300,BLD-04300,Municipal,49,107030.4,0.0,Excellent,474935.3,51679.08,0,41005.0,8.45,TRUE,8.0,High,4.1,Low
FIN-04301,BLD-04301,Corporate landlord,6,182712.17,394623.05,Excellent,249104.41,55754.8,0,42316.0,14.4,TRUE,8.0,Low,2.1,High
FIN-04302,BLD-04302,Condominium,1,0.0,140600.23,Excellent,294967.94,21786.45,0,61987.0,13.69,TRUE,8.0,Low,0.0,High
FIN-04303,BLD-04303,Corporate landlord,31,154720.32,634915.55,Good,737115.59,39397.68,0,46777.0,15.86,TRUE,8.0,Medium,4.7,High
FIN-04304,BLD-04304,Municipal,76,225283.2,0.0,Excellent,756947.33,73381.04,0,42722.0,9.05,TRUE,8.0,High,4.9,Medium
FIN-04305,BLD-04305,Individual,3,729222.58,307049.74,Very Good,624470.34,198441.47,50,35715.0,14.32,TRUE,8.0,High,9.9,Medium
FIN-04306,BLD-04306,Condominium,1,0.0,20114.25,Good,105833.03,101804.66,0,62626.0,17.51,TRUE,8.0,Medium,0.0,Low
FIN-04307,BLD-04307,Individual,5,43928.0,131580.64,Good,706348.3,31824.89,65,52429.0,9.54,FALSE,0.0,Medium,8.8,Medium
FIN-04308,BLD-04308,Municipal,42,18460.8,0.0,Excellent,140467.57,37628.64,0,37669.0,9.14,TRUE,8.0,Medium,3.7,Medium
FIN-04309,BLD-04309,Corporate landlord,5,496989.82,345433.56,Excellent,637524.81,88498.66,0,44678.0,14.82,TRUE,8.0,Low,3.5,Medium
FIN-04310,BLD-04310,Individual,2,183538.0,224179.59,Fair,215882.18,90029.59,42,36650.0,9.35,FALSE,0.0,Medium,6.7,Low
FIN-04311,BLD-04311,Housing cooperative,1,0.0,82791.73,Very Good,552826.05,145765.86,0,37662.0,10.7,FALSE,0.0,Low,3.0,Low
FIN-04312,BLD-04312,Individual,2,124834.54,231507.96,Excellent,704092.42,180798.0,64,53268.0,10.87,FALSE,0.0,Medium,3.3,Medium
FIN-04313,BLD-04313,Individual,5,162918.41,47308.6,Very Good,153785.77,93923.04,53,36291.0,16.21,TRUE,8.0,Medium,0.3,Medium
FIN-04314,BLD-04314,Condominium,1,0.0,138432.09,Good,158039.06,191302.56,0,65310.0,19.47,TRUE,8.0,Low,0.0,Low
FIN-04315,BLD-04315,Housing cooperative,1,0.0,117302.22,Good,423888.19,157513.26,0,35757.0,8.9,FALSE,0.0,Medium,1.1,Low
FIN-04316,BLD-04316,Housing cooperative,1,0.0,88443.35,Very Good,529852.11,5980.77,0,44946.0,7.29,FALSE,0.0,Low,2.6,Medium
FIN-04317,BLD-04317,Condominium,1,0.0,134518.47,Good,185022.27,64333.04,0,67792.0,18.01,TRUE,8.0,Low,0.0,High
FIN-04318,BLD-04318,Housing cooperative,1,0.0,98329.26,Very Good,606541.18,144929.85,0,50763.0,8.08,FALSE,0.0,Medium,2.2,Medium
FIN-04319,BLD-04319,Condominium,1,0.0,99569.15,Good,790057.69,67233.8,0,66347.0,16.22,TRUE,8.0,Low,0.0,High
FIN-04320,BLD-04320,Housing cooperative,1,0.0,131472.44,Very Good,199270.9,26466.48,0,51304.0,7.33,FALSE,0.0,Low,1.6,High
FIN-04321,BLD-04321,Condominium,1,0.0,14794.99,Very Good,110530.46,181394.73,0,53908.0,18.62,TRUE,8.0,Medium,0.0,Medium
FIN-04322,BLD-04322,Individual,1,101910.15,557616.81,Fair,244178.06,84012.31,58,54328.0,9.26,TRUE,8.0,High,3.6,High
FIN-04323,BLD-04323,Individual,4,149674.12,157553.74,Good,718110.82,25912.05,61,31177.0,16.86,TRUE,8.0,Low,4.4,Medium
FIN-04324,BLD-04324,Housing cooperative,1,0.0,267599.23,Good,294047.03,62520.19,0,53872.0,8.24,FALSE,0.0,Medium,1.4,High
FIN-04325,BLD-04325,Individual,2,29526.84,284115.35,Excellent,683368.91,17758.0,51,44942.0,12.44,TRUE,8.0,Low,2.5,Low
FIN-04326,BLD-04326,Housing cooperative,1,0.0,284114.21,Very Good,599180.07,121317.23,0,46285.0,8.62,FALSE,0.0,Medium,0.4,Low
FIN-04327,BLD-04327,Corporate landlord,22,120938.81,426759.37,Excellent,169283.15,40132.71,0,58179.0,14.43,TRUE,8.0,Low,1.8,Low
FIN-04328,BLD-04328,Housing cooperative,1,0.0,127087.02,Good,757449.99,62855.76,0,33177.0,8.67,FALSE,0.0,Medium,2.2,Medium
FIN-04329,BLD-04329,Individual,5,337323.77,272935.03,Good,113185.43,39445.02,39,39345.0,9.26,FALSE,0.0,High,6.0,High
FIN-04330,BLD-04330,Municipal,71,47059.2,0.0,Excellent,616715.87,21400.09,0,29169.0,8.47,TRUE,8.0,Medium,4.3,Medium
FIN-04331,BLD-04331,Condominium,1,0.0,50466.62,Very Good,182260.11,114285.92,0,84025.0,17.25,TRUE,8.0,Low,0.0,Medium
FIN-04332,BLD-04332,Corporate landlord,8,136924.54,1432993.73,Excellent,671060.93,105973.22,0,55381.0,20.97,TRUE,8.0,Low,1.5,High
FIN-04333,BLD-04333,Municipal,33,144537.6,0.0,Excellent,352036.56,23473.37,0,43229.0,7.5,TRUE,8.0,High,1.2,Low
FIN-04334,BLD-04334,Municipal,67,156336.0,0.0,Excellent,653912.17,88447.27,0,37911.0,7.43,TRUE,8.0,High,4.4,Low
FIN-04335,BLD-04335,Individual,5,194602.02,142006.58,Excellent,620800.75,105453.62,42,45932.0,9.74,TRUE,8.0,Medium,8.5,Low
FIN-04336,BLD-04336,Municipal,77,222048.0,0.0,Excellent,479198.45,72365.31,0,43562.0,8.19,TRUE,8.0,High,1.2,High
FIN-04337,BLD-04337,Condominium,1,0.0,124046.58,Good,102943.74,138201.8,0,59788.0,14.24,TRUE,8.0,Low,0.0,Low
FIN-04338,BLD-04338,Condominium,1,0.0,89739.32,Very Good,630499.53,9805.98,0,75238.0,17.6,TRUE,8.0,Low,0.0,Medium
FIN-04339,BLD-04339,Municipal,62,418828.8,0.0,Excellent,270795.54,176539.75,0,43621.0,7.86,TRUE,8.0,High,4.7,Medium
FIN-04340,BLD-04340,Housing cooperative,1,0.0,161355.2,Excellent,359853.9,195556.45,0,34909.0,8.13,FALSE,0.0,Medium,2.8,Medium
FIN-04341,BLD-04341,Corporate landlord,12,81330.19,582671.35,Very Good,134597.25,6811.96,0,41968.0,13.3,FALSE,0.0,Low,2.2,High
FIN-04342,BLD-04342,Municipal,30,221520.0,0.0,Excellent,474890.08,31281.7,0,35888.0,8.87,TRUE,8.0,High,4.1,High
FIN-04343,BLD-04343,Housing cooperative,1,0.0,225995.92,Very Good,72173.38,123121.01,0,37485.0,7.28,FALSE,0.0,Low,2.4,High
FIN-04344,BLD-04344,Corporate landlord,12,79226.56,570110.49,Good,592889.4,87982.85,0,53019.0,19.19,FALSE,0.0,Low,5.8,High
FIN-04345,BLD-04345,Municipal,13,294806.4,0.0,Excellent,493680.76,88685.09,0,31077.0,7.24,TRUE,8.0,Medium,1.6,High
FIN-04346,BLD-04346,Condominium,1,0.0,72352.27,Excellent,600820.53,59754.48,0,83872.0,17.75,TRUE,8.0,Medium,0.0,Medium
FIN-04347,BLD-04347,Condominium,1,0.0,130999.12,Good,702473.69,44753.65,0,71170.0,16.28,TRUE,8.0,Low,0.0,High
FIN-04348,BLD-04348,Housing cooperative,1,0.0,307078.88,Very Good,203247.52,50791.11,0,45082.0,10.34,FALSE,0.0,Low,2.5,Medium
FIN-04349,BLD-04349,Housing cooperative,1,0.0,328667.21,Excellent,124783.28,11893.96,0,45716.0,8.52,FALSE,0.0,Low,2.4,High
FIN-04350,BLD-04350,Municipal,22,96355.2,0.0,Excellent,493095.12,177791.21,0,36391.0,7.94,TRUE,8.0,Medium,1.8,Medium
FIN-04351,BLD-04351,Housing cooperative,1,0.0,81484.86,Very Good,350151.02,187749.22,0,32742.0,7.7,FALSE,0.0,Medium,1.0,High
FIN-04352,BLD-04352,Individual,4,90297.8,271126.47,Very Good,521571.41,131150.9,60,62912.0,16.03,TRUE,8.0,Low,2.0,Low
FIN-04353,BLD-04353,Corporate landlord,18,333899.26,738037.67,Excellent,155048.52,5685.45,0,51470.0,17.67,TRUE,8.0,Medium,2.9,Medium
FIN-04354,BLD-04354,Corporate landlord,35,398694.35,992405.14,Good,566072.7,155173.52,0,73305.0,21.83,TRUE,8.0,Medium,1.4,High
FIN-04355,BLD-04355,Condominium,1,0.0,38960.63,Excellent,311886.47,154490.27,0,71115.0,18.4,TRUE,8.0,Medium,0.0,High
FIN-04356,BLD-04356,Housing cooperative,1,0.0,276851.28,Good,430370.45,106712.43,0,36229.0,10.01,FALSE,0.0,Low,1.1,Low
FIN-04357,BLD-04357,Individual,1,157523.55,582799.55,Very Good,196847.93,101817.86,67,53596.0,9.77,FALSE,0.0,Medium,9.6,High
FIN-04358,BLD-04358,Municipal,73,74592.0,0.0,Excellent,403366.52,186614.52,0,42863.0,9.15,TRUE,8.0,Medium,1.5,High
FIN-04359,BLD-04359,Municipal,51,90643.2,0.0,Excellent,743868.49,154407.77,0,35649.0,8.17,TRUE,8.0,High,4.1,Medium
FIN-04360,BLD-04360,Housing cooperative,1,0.0,200894.2,Very Good,589274.16,123724.42,0,53576.0,10.26,FALSE,0.0,Low,0.4,Medium
FIN-04361,BLD-04361,Condominium,1,0.0,51921.65,Very Good,179630.66,53942.8,0,77233.0,17.04,TRUE,8.0,Low,0.0,Medium
FIN-04362,BLD-04362,Condominium,1,0.0,135279.95,Good,95117.23,83765.99,0,49833.0,18.24,TRUE,8.0,Medium,0.0,High
FIN-04363,BLD-04363,Corporate landlord,44,189882.48,713520.58,Very Good,82095.17,109865.07,0,58870.0,21.27,TRUE,8.0,Medium,2.1,Medium
FIN-04364,BLD-04364,Housing cooperative,1,0.0,323554.48,Good,753925.02,116771.87,0,44830.0,9.82,FALSE,0.0,Low,2.1,High
FIN-04365,BLD-04365,Individual,3,196119.24,403541.73,Very Good,87484.43,68441.1,68,53847.0,16.39,FALSE,0.0,Medium,4.4,Medium
FIN-04366,BLD-04366,Housing cooperative,1,0.0,218368.47,Good,703584.88,149508.65,0,40105.0,7.94,FALSE,0.0,Low,2.7,Medium
FIN-04367,BLD-04367,Individual,1,83516.15,216293.8,Fair,101668.07,39778.66,35,61086.0,13.97,TRUE,8.0,Medium,6.4,Low
FIN-04368,BLD-04368,Housing cooperative,1,0.0,112361.39,Very Good,364959.75,177960.76,0,35803.0,8.04,FALSE,0.0,Medium,2.3,High
FIN-04369,BLD-04369,Corporate landlord,21,170631.37,692788.52,Excellent,487129.24,65340.96,0,69587.0,17.54,TRUE,8.0,Low,2.0,Low
FIN-04370,BLD-04370,Municipal,56,328281.6,0.0,Excellent,192519.2,137995.92,0,28659.0,8.35,TRUE,8.0,Medium,4.0,Low
FIN-04371,BLD-04371,Condominium,1,0.0,120818.01,Excellent,441060.72,88781.46,0,58446.0,16.89,TRUE,8.0,Low,0.0,Low
